Date,WTI Spot Price ($ per barrel),WTI-Brent Price Spread ($),WTI Crack Spread,Brent Crack Spread,"OECD Petroleum Production, Annual, million barrels per day","OPEC Petroleum Production, Annual, million barrels per day","Rest of World Petroleum Production, Annual, million barrels per day","OECD Petroleum (Crude Oil) Consumption, Annual, million barrels per day","Non-OECD Petroleum (Crude Oil) Consumption, Annual, million barrels per day","China Import, Millions of tons",Kilian Global Economic Index,FEDFUNDS,U.S. ISM PMI Index,Henry Hub Natural Gas Spot Price Dollars per Million Btu,U.S. Total Crude Oil Inventory (Millions Barrels),U.S. Non-SPR Crude Oil Inventory (Millions Barrels),U.S. SPR Crude Oil Inventory (Millions Barrels),US Tight Oil Production (Millions of Barrels per day),Real Dollar Index,Closing Price: Gold ($ per ounce),Real GDP - Seasonally Adjusted (Billions of $),PPI by Commodity: Intermediate Demand by Commodity Type: Processed Energy Goods
2019-07-26,56.05,-6.75,23.22675054084773,16.47675054084773,30.45157362518355,36.59221723040126,32.92978299538836,47.29681872767349,53.947650656514526,40.81213114754099,41.96228711284368,2.0879971732483247,51.2,2.3,1081.363,436.545,644.818,7.955591139503768,98.0999984741211,1445.5999755859375,19077.16004320448,173.64213335012147
2019-08-02,56.55,-6.040000000000006,22.692823942620368,16.65282394262036,30.473895888146572,36.5845368662498,32.92709434963174,47.29397659374215,53.9614479967143,40.89770491803279,40.8162021046933,2.0791881691073595,51.2,2.24,1083.748,438.93,644.818,7.981603247470462,97.48999786376953,1496.5999755859375,19084.259339269833,173.87033893896756
2019-08-09,53.28,-4.049999999999997,25.94638558942192,21.896385589421914,30.496203910123796,36.576790028422934,32.92442712997121,47.2911113023548,53.97517615495236,40.98327868852459,39.58021513974777,2.0699827005483815,50.845226231011004,2.11,1085.328,440.51,644.818,8.007483520057876,98.13999938964844,1512.5,19091.358300296622,174.14022839837853
2019-08-16,55.31,-2.9399999999999977,23.91743548125237,20.97743548125237,30.518497481630163,36.56897706954425,32.92178131637633,47.28822275244659,53.98883498000453,41.0688524590164,38.252989767593085,2.060382016735053,50.20544264012572,2.21,1082.596,437.778,644.818,8.033226087711565,97.63999938964844,1526.5999755859375,19098.456908970278,174.45180172835424
2019-08-23,55.5,-4.07,23.745973618111748,19.675973618111744,30.54077639318064,36.56109834223735,32.91915688881666,47.28531084295267,54.00242432064667,41.154426229508196,36.833189537815166,2.0503873668310386,49.53793772917758,2.27,1072.569,427.751,644.818,8.058825080877089,98.91999816894531,1519.0999755859375,19105.555147976258,174.8050589288947
2019-08-30,55.21,-4.619999999999997,24.072000000000003,19.451999999999998,30.563040435290187,36.55315419912583,32.91655382726174,47.28237547280816,54.015944025654605,41.24,35.319478,2.04,49.1,2.28,1067.798,422.98,644.818,8.08427463,98.38999938964844,1506.199951171875,19112.653,175.2
2019-09-06,55.73,-4.5,23.60551462691717,19.10551462691717,30.58528939847377,36.54514499283329,32.913972111681076,47.27941654094823,54.02939394380421,41.566153846153846,33.49189392027345,2.0263648644994174,49.1,2.46,1060.886,416.068,644.818,8.109115831732055,98.26000213623047,1490.9000244140625,19119.747423133358,175.63662494167005
2019-09-13,56.16,-6.580000000000005,23.246517498863245,16.666517498863243,30.607523073246334,36.53707107598332,32.91141172204426,47.27643394630799,54.042773923871295,41.892307692307696,31.163183485601945,2.006948248809334,48.68420468777957,2.64,1061.944,417.126,644.818,8.13293181264159,98.51000213623047,1507.300048828125,19126.831310721696,176.11493375390484
2019-09-20,59.33,-6.230000000000004,20.165008615838236,13.935008615838237,30.629741250122848,36.52893280119953,32.90887263832079,47.273427587822596,54.05608381463172,42.21846153846154,28.381071376832153,1.9822334124272643,48.13778135623546,2.63,1064.356,419.538,644.818,8.155779748049028,99.11000061035156,1499.0999755859375,19133.898548330657,176.6349264367045
2019-09-27,56.9,-6.25,22.700987977842118,16.450987977842118,30.651943719618252,36.52073052110549,32.90635484048024,47.27039736442718,54.06932346486131,42.54461538461538,25.19328227481077,1.952703614850719,47.8,2.52,1067.46,422.642,644.818,8.177716813274783,98.80999755859375,1506.199951171875,19140.943021525905,177.19660299006884
2019-10-04,53.12,-6.100000000000001,26.604455584874927,20.504455584874922,30.67413027224753,36.512464588324825,32.90385830849216,47.267343175056894,54.08249272333592,42.870769230769234,21.647540860384485,1.9188421155772113,47.8,2.33,1070.187,425.569,644.618,8.198800183639277,98.30000305175781,1482.699951171875,19147.9586158731,177.79996341399803
2019-10-11,53.27,-6.119999999999997,26.595411436936605,20.4754114369366,30.696300698525626,36.50413535548112,32.90138302232609,47.26426491864687,54.09559143883137,43.19692307692308,17.79157181439998,1.881132174104254,47.97458056346945,2.26,1078.199,434.85,643.349,8.219087034462927,97.27999877929688,1488.199951171875,19154.93921693791,178.44500770849194
2019-10-18,53.49,-5.829999999999998,26.50460243780131,20.67460243780131,30.7184547889675,36.495743175197966,32.89892896195157,47.26116249413225,54.108619460123535,43.52307692307692,13.673099817703937,1.840057049929359,48.18002532446976,2.25,1075.501,433.151,642.35,8.238634541066148,97.83000183105469,1499.5,19161.87871028598,179.09843725730354
2019-10-25,55.2,-5.549999999999997,24.736510010113573,19.18651001011358,30.74059233408811,36.48728840009897,32.89649610733814,47.258035800448184,54.12157663598823,43.849230769230765,9.339849551143052,1.7961000025500389,48.3,2.25,1080.505,438.853,641.652,8.257499878769364,97.23999786376953,1508.0,19168.770981482983,179.5604603629501
2019-11-01,55.17,-5.059999999999995,24.49188105764752,19.43188105764752,30.762713124402413,36.47877138280772,32.89408443845532,47.25488473652979,54.1344628152013,44.175384615384615,4.839545695564011,1.7497442914638066,48.3,2.62,1087.734,446.782,640.952,8.275740222892992,98.3499984741211,1461.300048828125,19175.60991609457,179.79777840918445
2019-11-08,56.69,-5.700000000000003,22.480715580403132,16.780715580403125,30.78481695042537,36.47019247594783,32.89169393527271,47.251709201312224,54.14727784653861,44.50153846153846,0.2199129318135009,1.7014731761681738,48.255151098901095,2.82,1088.51,449.001,639.509,8.293412748757452,98.0,1467.300048828125,19182.38939968641,179.81039139600662
2019-11-15,56.85,-5.710000000000001,21.613013578380418,15.903013578380419,30.80690360267193,36.461552032142876,32.88932457775983,47.24850909373063,54.160021578775954,44.8276923076923,-4.4713240592618,1.6517699161606534,48.2021978021978,2.73,1087.917,450.38,637.537,8.31057463168316,98.2699966430664,1463.0999755859375,19189.103317824152,179.5982993234166
2019-11-22,56.9,-6.859999999999999,20.638775051579387,13.778775051579382,30.828972871657072,36.452850404016466,32.88697634588622,47.245284312720145,54.172693860689215,45.15384615384615,-9.186440596815194,1.601117770938758,48.1481456043956,2.58,1088.122,451.952,636.17,8.327283046990537,98.2699966430664,1465.5999755859375,19195.745556073463,179.1615021914144
2019-11-29,58.07,-6.669999999999995,18.328000000000003,11.658000000000015,30.85102454789575,36.444087944192184,32.88464921962142,47.2420347572159,54.18529454105424,45.48,-13.877712,1.55,48.1,2.49,1082.262,447.096,635.166,8.34359517,97.69999694824219,1459.0999755859375,19202.31,178.5
2019-12-06,57.64,-7.069999999999993,17.400688423642304,10.330688423642309,30.873058421902904,36.43526500529365,32.882343178934974,47.23876032615304,54.19782346864683,45.14307692307692,-19.22530869660547,1.4936341078036037,48.1,2.38,1082.886,447.918,634.968,8.35782295757733,97.16999816894531,1475.5999755859375,19204.496765390522,177.61379274917346
2019-12-13,59.25,-7.25,14.21684032250628,6.966840322506282,30.895074284193498,36.42638193994444,32.880058203796445,47.235460918466714,54.21028049224286,44.80615384615384,-25.756655803596214,1.4281782940603531,47.897959183673464,2.24,1081.8,446.833,634.967,8.368412289621894,97.70999908447266,1474.699951171875,19198.79463208027,176.50288043893468
2019-12-20,60.75,-8.150000000000006,10.926455696591916,2.77645569659191,30.917071925282503,36.41743910076816,32.87779427417536,47.23213643309205,54.222665460618146,44.46923076923077,-33.19491067388859,1.3555268611451006,47.52448979591837,2.28,1076.326,441.359,634.967,8.375621226004503,96.91999816894531,1513.800048828125,19186.38048170765,175.16726306928373
2019-12-27,61.29,-7.440000000000005,8.379534545899238,0.93953454589924,30.939051135684867,36.408436840388404,32.87555137004129,47.2287867689642,54.23497822254855,44.13230769230769,-41.263230660398946,1.2775741114326988,47.2,2.03,1064.863,429.896,634.967,8.379707826595954,96.83999633789062,1549.199951171875,19168.431195911067,173.60694064022064
2020-01-03,61.74,-6.309999999999995,5.706076870428224,-0.6039231295717684,30.961011705915546,36.39937551142877,32.87332947136375,47.22541182501829,54.2472186268099,43.79538461538461,-49.68477311604365,1.196214347298,47.2,2.05,1066.027,431.06,634.967,8.38093015126706,97.36000061035156,1557.5,19146.123656328924,171.82191315174532
2020-01-10,60.84,-7.090000000000003,4.166082670178885,-2.923917329821118,30.98295342648951,36.390255466512855,32.87112855811227,47.22201150018948,54.25938652217805,43.458461538461535,-58.182695393739024,1.1133418711158563,47.86673728057657,2.09,1063.478,428.511,634.967,8.37954625988862,97.61000061035156,1558.800048828125,19120.63474459962,169.81218060385785
2020-01-17,58.29,-5.82,4.104433006839732,-1.7155669931602613,31.004876087921716,36.381077058264246,32.86894861025643,47.21858569341289,54.27148175742885,43.121538461538464,-66.48015484640148,1.0308509852611205,49.059768802625946,2.06,1063.073,428.106,634.967,8.375814212331445,97.8499984741211,1571.0999755859375,19093.141342361567,167.6218121616167
2020-01-24,56.15,-6.050000000000004,3.730414250541893,-2.3195857494581182,31.026779480727114,36.37184063930657,32.86678960776577,47.215134303623685,54.28350418133812,42.784615384615385,-74.30030882694732,0.9506359921086446,50.247915923362356,1.93,1066.621,431.654,634.967,8.369992068466336,97.38999938964844,1582.9000244140625,19064.820331253162,165.51522281537333
2020-01-31,52.69,-5.880000000000003,4.81890746297385,-1.0610925370261555,31.04866339542066,36.36254656226338,32.86465153060983,47.21165722975698,54.29545364268169,42.44769230769231,-81.36631468829292,0.8745911940332813,50.9,1.95,1069.976,435.009,634.967,8.362337888164102,98.68000030517578,1568.5999755859375,19036.84859291281,163.5364817301861
2020-02-07,50.36,-4.230000000000004,4.919912644135668,0.68991264413566,31.070527622517325,36.353195179758316,32.86253435875813,47.20815437074792,54.30732999023543,42.11076923076923,-87.40132978335461,0.804610893409883,50.9,1.89,1077.435,442.468,634.967,8.353109731295547,99.12000274658203,1582.699951171875,19010.403008978912,161.68558890605522
2020-02-14,50.83,-4.5,2.363429794027278,-2.136570205972722,31.092371952532055,36.34378684441493,32.86043807218027,47.20462562553166,54.31913307277517,41.77384615384616,-92.1285114650488,0.7425893926133017,50.63351751129529,1.9,1077.85,442.883,634.967,8.342565657731473,99.26000213623047,1644.5999755859375,18986.66046108988,159.96254434298052
2020-02-21,53.14,-5.469999999999999,-1.890541087351276,-7.360541087351265,31.114196175979814,36.334321908856865,32.85836265084572,47.20107089304333,54.33086273907675,41.43692307692308,-95.27101708629182,0.69042099401839,50.327252582808136,2.0,1078.302,443.335,634.967,8.330963727342688,98.12999725341797,1564.0999755859375,18966.797830884105,158.36734804096216
2020-02-28,48.36,-5.730000000000004,1.0880000000000034,-4.642000000000006,31.136000083375563,36.32480072570768,32.85630807472409,47.197490072218066,54.34251883791602,41.1,-96.552004,0.65,50.1,1.88,1079.086,444.119,634.967,8.318562,95.94999694824219,1670.800048828125,18951.992,156.9
2020-03-06,45.57,-5.130000000000003,2.219053056081094,-2.9109469439189106,31.157783465234257,36.315223647591004,32.85427432378488,47.193883061991016,54.35410121806881,41.221714285714285,-96.70428621675602,0.6167587690781641,50.1,1.8,1086.75,451.783,634.967,8.303684120439756,98.75,1515.699951171875,18940.14221134272,155.56050022009413
2020-03-13,32.39,-1.3299999999999983,13.882618080892016,12.552618080892017,31.17954611207086,36.3055910271304,32.8522613779977,47.19024976129732,54.36560972831098,41.343428571428575,-96.65029462262545,0.5848476450480146,49.840357928988425,1.86,1088.704,453.737,634.967,8.284668564549378,102.81999969482422,1484.0,18928.38121981034,154.34884870124444
2020-03-20,24.19,-1.4599999999999973,20.708695074432754,19.24869507443276,31.201287814400317,36.29590321694949,32.85026921733201,47.18659006907212,54.377044217418344,41.46514285714286,-96.39761188374902,0.5542379081970551,49.457259067853386,1.82,1090.327,455.36,634.967,8.261795638926277,98.37000274658203,1623.9000244140625,18916.73617503061,153.26504544345104
2020-03-27,19.44,-4.52,24.227284036703313,19.707284036703317,31.2230083627376,36.28616056967186,32.8482978217574,47.18290388425055,54.38840453416677,41.58685714285714,-95.95382066626746,0.5249008388127892,49.1,1.74,1104.16,469.193,634.967,8.23534565016786,100.58000183105469,1633.699951171875,18905.2342266313,152.30909044671392
2020-04-03,21.69,2.9700000000000024,20.888384967703697,23.8583849677037,31.244707547597653,36.27636343792111,32.84634717124341,47.179191105767764,54.39969052733207,41.70857142857143,-95.32650363632148,0.4968077171827205,49.1,1.63,1119.337,484.37,634.967,8.205598904871533,99.47000122070312,1736.199951171875,18893.902524240166,151.480983711033
2020-04-10,24.41,1.879999999999999,17.22199786743391,19.10199786743391,31.26638515949545,36.26651217432084,32.84441724575958,47.17545163255888,54.4109020456901,41.830285714285715,-94.52324346005183,0.46992982359435237,47.0754756871036,1.77,1138.585,503.618,634.967,8.172835709634706,99.77999877929688,1689.199951171875,18882.76821748497,150.78072523640836
2020-04-17,20.12,0.120000000000001,20.70812273589394,20.828122735893942,31.288040988945944,36.25660713149464,32.84250802527546,47.17168536355904,54.42203893801672,41.952,-93.55162280359923,0.4442384383351886,43.55844491425887,1.72,1153.607,518.64,634.967,8.137336371054788,100.37999725341797,1723.5,18871.85845599347,150.20831502284
2020-04-24,3.32,-10.92,36.8467595730838,25.9267595730838,31.309674826464086,36.2466486620661,32.84061948976063,47.16789219770342,54.43310105308774,42.07371428571429,-92.41922433310442,0.41970484169273264,41.5,1.85,1163.748,527.631,636.117,8.099381195729185,98.80000305175781,1694.5,18861.20038939343,149.76375307032782
2020-05-01,15.71,-1.3399999999999999,23.937908379003478,22.597908379003474,31.33128646256485,36.23663711865885,32.83875161918452,47.16407203392712,54.44408823967903,42.19542857142857,-91.1336307147081,0.39630031395448817,41.5,1.71,1170.054,532.221,637.833,8.059250490255309,99.7300033569336,1709.9000244140625,18850.82116731261,149.44703937887192
2020-05-08,23.46,-0.10999999999999943,15.811569153652988,15.701569153652983,31.35287568776318,36.22657285389644,32.83690439351678,47.1602247711653,54.45500034656642,42.317142857142855,-89.70242461455102,0.37399613540795856,41.87772939677145,1.84,1171.242,531.476,639.766,8.017224561230567,100.4000015258789,1753.4000244140625,18840.747939378765,149.25817394847232
2020-05-15,26.4,-1.7800000000000011,12.637741897032308,10.857741897032307,31.374442292574038,36.2164562204025,32.835077792726956,47.15635030835309,54.46583722252574,42.438857142857145,-88.13318869877388,0.35276358634064753,42.29515717926933,1.63,1168.142,526.494,641.648,7.973583715252367,99.86000061035156,1734.5999755859375,18831.007855219657,149.19715677912893
2020-05-22,33.1,-0.8399999999999963,5.84642660914145,5.006426609141457,31.395986067512386,36.20628757080061,32.833271796784544,47.15244854442564,54.476598716332845,42.56057142857143,-86.43350563351744,0.3325739470400585,42.71500637213254,1.78,1178.181,534.422,643.759,7.928608258918118,98.33999633789062,1736.9000244140625,18821.628064463053,149.2639878708418
2020-05-29,34.19,0.4899999999999949,4.807623289980431,5.297623289980426,31.41750680309318,36.196067257714375,32.831486385659105,47.14851937831809,54.48728467676357,42.68228571428571,-84.6109580849224,0.31339849779369516,43.1,1.76,1180.124,532.345,647.779,7.882578498825228,96.94000244140625,1676.199951171875,18812.63571673671,149.45866722361092
2020-06-05,37.32,-1.0499999999999972,1.8713319395492267,0.8213319395492343,31.439004289831377,36.1857956337674,32.82972153932016,47.14456270896557,54.49789495259376,42.804,-82.67312871912951,0.2952085188890611,43.1,1.7,1188.064,538.065,649.999,7.835774741571104,97.31999969482422,1729.300048828125,18804.057961668386,149.78119483743632
2020-06-12,37.87,-1.6500000000000057,1.6575525578478505,0.00755255784784481,31.460478318241933,36.17547305158326,32.827977237737294,47.14057843530323,54.50842939259925,42.925714285714285,-80.62760020227947,0.27797529061365966,45.641883004499824,1.7,1191.01,539.28,651.73,7.788477293753156,97.62000274658203,1745.9000244140625,18795.921948885843,150.2315707123179
2020-06-19,38.35,-2.6000000000000014,1.6562851448762785,-0.9437148551237206,31.481928678839814,36.16509986378557,32.82625346088003,47.136566456266216,54.518887845555895,43.04742857142857,-78.48195520051301,0.2616700932549946,50.05811699550018,1.52,1194.443,540.722,653.721,7.740966461968793,97.5,1772.5,18788.254828016838,150.8097948482558
2020-06-26,39.22,-2.469999999999999,1.4075297006345504,-1.0624702993654485,31.503355162139975,36.15467642299792,32.82455018871794,47.13252667078965,54.52927016023952,43.16914285714286,-76.2437763799709,0.2462642071005695,52.6,1.57,1188.94,533.527,655.413,7.693522552815422,97.31999969482422,1784.0,18781.083748689136,151.51586724524992
2020-07-03,39.85,-2.4499999999999957,1.5235446101372645,-0.9264553898627289,31.524757558657374,36.144203081843905,32.82286740122052,47.12845897780869,54.53957618542598,43.29085714285714,-73.92064640679382,0.23172891243788782,52.6,1.71,1195.204,539.181,656.023,7.646425872890451,96.6500015258789,1798.199951171875,18774.4358605305,152.3346146600091
2020-07-10,40.44,-2.6200000000000045,1.6978801834721888,-0.9221198165278158,31.546135658906973,36.13368019294712,32.82120507835735,47.124363276258464,54.54980576989111,43.412571428571425,-71.52014794712252,0.21803548955445323,53.00476635514019,1.78,1187.837,531.688,656.149,7.599956728791289,95.94000244140625,1808.300048828125,18768.338313168682,153.17499763278585
2020-07-17,40.57,-2.8299999999999983,2.332794805653928,-0.4972051943460656,31.56748925340372,36.12310810893118,32.81956320009796,47.12023946507412,54.559958762410744,43.534285714285716,-69.04986366709771,0.20515521873776915,53.457570093457946,1.77,1192.727,536.58,656.147,7.554395427115345,94.44000244140625,1897.300048828125,18762.818256231447,154.02184292028892
2020-07-24,41.34,-2.229999999999997,2.3282884766825114,0.09828847668251228,31.58881813266258,36.11248718241965,32.81794174641193,47.1160874431908,54.57003501176074,43.656,-66.51737623286013,0.19305938027533923,53.88158878504673,1.72,1182.116,525.969,656.147,7.510022274460027,93.48999786376953,1962.800048828125,18757.902839346556,154.87515052251842
2020-07-31,40.69,-2.530000000000001,3.7443611965579273,1.2143611965579264,31.61012208719851,36.101817766036156,32.81634069726877,47.11190710954363,54.58003436671692,43.77771428571429,-63.93026831055052,0.18171925445466697,54.2,1.82,1174.737,518.596,656.141,7.467117577422744,93.44000244140625,2010.0999755859375,18753.619212141773,155.73492043947428
2020-08-07,41.57,-2.789999999999999,3.6310129652801777,0.8410129652801857,31.631400907526473,36.09110021240428,32.814760032638006,47.107698363067776,54.58995667605515,43.89942857142857,-61.29612256630957,0.171106121563256,54.2,2.13,1167.983,514.084,653.899,7.425961642600903,93.0999984741211,1937.0,18749.994524244852,156.60115267115654
2020-08-14,42.08,-2.460000000000001,3.8882437828492535,1.4282437828492505,31.652654384161423,36.08033487414762,32.81319973248921,47.10346110269835,54.59980178855125,44.021142857142856,-58.62252166627803,0.16119126188860983,54.74000000000001,2.17,1163.68,512.452,651.228,7.386834776591915,93.25,1934.5999755859375,18747.05592528356,157.4738472175651
2020-08-21,42.73,-2.0600000000000023,4.0060536492651595,1.9460536492651574,31.67388230761832,36.06952210388977,32.81165977679192,47.099195227370494,54.60956955298108,44.142857142857146,-55.91704827659662,0.1519459557182321,55.519999999999996,2.39,1157.228,507.763,649.465,7.350017285993183,92.37000274658203,1964.5999755859375,18744.830564885644,158.35300407870005
2020-08-28,42.93,-2.3299999999999983,4.574442564527904,2.244442564527901,31.69508446841212,36.05866225425433,32.8101401455157,47.09490063601938,54.619259818120454,44.26457142857143,-53.187285063406094,0.14334148333962626,56.0,2.52,1146.566,498.401,648.165,7.315789477402122,92.72000122070312,1923.9000244140625,18743.345592678877,159.23862325456142
2020-09-04,41.84,-1.2199999999999989,6.433410528637476,5.2134105286374774,31.716260657057788,36.047755677864906,32.80864081863005,47.09057722758012,54.62887243274524,44.38628571428571,-50.44081469284714,0.135349125040296,56.0,2.16,1148.294,500.434,647.86,7.284431657416136,93.33000183105469,1937.800048828125,18742.628158291016,160.1307047451491
2020-09-11,37.38,-2.0700000000000003,11.662957541593878,9.592957541593881,31.73741066407027,36.03680272734508,32.80716177610458,47.086224900987865,54.63840724563127,44.508,-47.6852198310605,0.12794016110774487,55.81465721040189,2.16,1141.778,496.045,645.733,7.256224132632634,92.93000030517578,1952.0999755859375,18742.705411349827,161.0292485504632
2020-09-18,39.55,-1.220000000000006,10.263083603397115,9.043083603397113,31.758534279964536,36.025803755318464,32.80570299790875,47.08184355517775,54.647864105554376,44.629714285714286,-44.92808314418692,0.12108587182947628,55.59598108747045,1.93,1139.358,494.406,644.952,7.231447209649026,94.58000183105469,1857.699951171875,18743.604501483052,161.93425467050363
2020-09-25,39.78,-1.1099999999999994,10.803788714047187,9.693788714047187,31.77963129525554,36.01475911440863,32.80426446401218,47.07743308908491,54.65724286129041,44.75142857142857,-42.17698729836711,0.11475753749299386,55.4,1.68,1135.577,492.426,643.151,7.21038119506272,93.83999633789062,1900.199951171875,18745.352578318474,162.84572310527042
2020-10-02,38.99,-1.0,12.365072873544088,11.365072873544088,31.800701500458235,36.003669157239216,32.80284615438438,47.07299340164451,54.66654336161521,44.87314285714286,-39.43951495974178,0.10892643838580149,55.4,1.65,1134.933,492.927,642.006,7.193306395471121,93.05999755859375,1919.5,18747.976791483845,163.76365385476362
2020-10-09,40.19,-0.8700000000000045,11.936936081887817,11.066936081887812,31.82174468608759,35.99253423643377,32.80144804899492,47.06852439179167,54.67576545530463,44.99485714285714,-36.723248794451685,0.10356385479540198,56.03308320668693,1.91,1129.956,489.109,640.847,7.180503117471643,93.68000030517578,1900.800048828125,18751.50429060692,164.68804691898316
2020-10-16,40.33,-0.990000000000002,12.569378339078389,11.579378339078383,31.842760642658565,35.981354704615924,32.800070127813285,47.064025958461535,54.684908991134506,45.116571428571426,-34.03577146863754,0.09864106700929973,57.24726443768997,2.17,1128.188,488.107,640.081,7.1722516676616905,92.7699966430664,1902.0,18755.96222531546,165.61890229792908
2020-10-23,40.43,-0.5700000000000003,13.242399645115777,12.672399645115775,31.8637491606861,35.97013091440927,32.79871237080907,47.05949800058924,54.69397381788065,45.238285714285716,-31.384665648440063,0.09412935531499778,58.51281344984802,2.74,1131.85,492.427,639.423,7.168832352638672,94.04000091552734,1877.4000244140625,18761.377745237234,166.55621999160138
2020-10-30,37.32,-0.5899999999999963,17.125999999999994,16.536,31.884710030685177,35.958863218437386,32.79737475795181,47.054940417109925,54.70295978431895,45.36,-28.777514,0.09,59.3,3.09,1123.699,484.429,639.27,7.170525478999998,92.2300033569336,1950.300048828125,18767.778,167.5
2020-11-06,37.71,-0.9299999999999997,17.510179403731048,16.580179403731048,31.905643043170734,35.947551969323875,32.79605726921107,47.050353106958745,54.711866739225215,45.33871794871795,-26.162301642581447,0.08604365105938745,59.3,2.78,1127.412,488.706,638.706,7.1749799934226886,92.76000213623047,1885.699951171875,18775.563613597948,168.450242323125
2020-11-13,40.66,-1.2100000000000009,15.334937856308946,14.124937856308946,31.926547988657738,35.93619751969236,32.79475988455635,47.045735969070826,54.720694531375294,45.3174358974359,-23.484631082905356,0.08208166527334933,58.74444444444444,2.75,1127.776,489.475,638.301,7.17965585460309,92.38999938964844,1872.5999755859375,18785.054649614543,169.4069469609764
2020-11-20,41.52,-1.4899999999999949,15.250275357733662,13.760275357733661,31.947424657661145,35.9248002221664,32.79348258395724,47.04108890238132,54.72944300954503,45.29615384615384,-20.7485110682977,0.07813138310705076,58.03650793650794,2.39,1126.911,488.721,638.19,7.184549887167603,91.79000091552734,1781.9000244140625,18796.157417061433,170.37011391355418
2020-11-27,44.4,-2.030000000000001,13.146191908005212,11.116191908005211,31.968272840695917,35.91336042936961,32.79222534738325,47.036411805825345,54.738112022510265,45.27487179487179,-17.95795034608447,0.0742101450256569,57.5,2.39,1126.232,488.042,638.19,7.189658915742624,90.69999694824219,1835.9000244140625,18808.778224950274,171.3397431808583
2020-12-04,45.37,-2.460000000000001,12.952687507123605,10.492687507123597,31.989092328277014,35.90187849392559,32.79098815480391,47.03170457833807,54.74670141904684,45.25358974358974,-15.116957663591645,0.07033529149433287,57.5,2.69,1141.316,503.231,638.085,7.1949797649545495,90.9800033569336,1839.800048828125,18822.8233822927,172.31583476288884
2020-12-11,46.04,-3.280000000000001,13.059762155088805,9.779762155088804,32.00988291091939,35.890354768457925,32.78977098618883,47.02696711885462,54.75521104793061,45.23230769230769,-12.229541768145213,0.06652416297824386,58.12467532467532,2.44,1138.182,500.096,638.086,7.200509259429781,90.0199966430664,1885.699951171875,18838.199198100378,173.29838865964567
2020-12-18,47.97,-3.0799999999999983,11.90741585190086,8.827415851900867,32.030644379138,35.87878960559023,32.78857382150749,47.02219932631014,54.76364075793738,45.21102564102564,-9.299711407071158,0.06279409994255496,59.08961038961039,2.7,1137.619,499.534,638.085,7.206244223794716,90.33000183105469,1879.9000244140625,18854.81198138494,174.28740487112893
2020-12-25,47.73,-2.8800000000000026,12.925648597559737,10.045648597559742,32.05137652344782,35.867183357946075,32.787396640729476,47.01740109963976,54.77199039784304,45.18974358974359,-6.331475327695455,0.05916244285243134,60.05974025974026,2.72,1131.554,493.469,638.085,7.212181482675752,89.94000244140625,1893.0999755859375,18872.568041158047,175.28288339733854
2021-01-01,47.98,-2.8400000000000034,13.454460392065434,10.61446039206543,32.07207913436378,35.8555363781491,32.786239423824306,47.012572337778636,54.78025981642338,45.168461538461536,-3.3288422773440955,0.05564653217303816,60.7,2.38,1123.544,485.459,638.085,7.218317860699288,90.0999984741211,1834.0999755859375,18891.373686431347,176.28482423827447
2021-01-08,50.09,-3.219999999999999,12.123851235417979,8.90385123541798,32.09275200240086,35.843849018822844,32.78510215076153,47.00771293966189,54.78844886245428,45.147179487179486,-0.2958210033430597,0.05226370836954052,60.7,2.74,1120.296,482.211,638.085,7.224650182491721,90.77999877929688,1829.300048828125,18911.135226216487,177.29322739393683
2021-01-15,52.75,-2.6300000000000026,10.243821127617347,7.613821127617342,32.11339491807401,35.832121632590955,32.7839848015107,47.00282280422469,54.796557384711576,45.125897435897436,2.7635797469816676,0.0490313119071036,60.0957460786729,2.82,1124.648,486.563,638.085,7.23117527267945,90.23999786376953,1855.699951171875,18931.758969525115,178.30809286432554
2021-01-22,52.82,-2.4099999999999966,10.954370068663545,8.544370068663548,32.13400767189819,35.820354572077,32.78288735604136,46.99790183040215,54.80458523197109,45.104615384615386,5.8453512263041,0.04596668325089253,59.28947195532562,2.54,1114.739,476.653,638.086,7.237889955888875,90.58000183105469,1847.300048828125,18953.15122536889,179.32942064944064
2021-01-29,52.52,-2.6599999999999966,12.035498058556584,9.375498058556587,32.154590054388365,35.808548189904585,32.78180979432305,46.99294991712942,54.81253225300868,45.083333333333336,8.945484687298261,0.043087162866072455,58.7,2.71,1113.745,475.659,638.086,7.24479105674639,91.04000091552734,1810.9000244140625,18975.218302759444,180.35721074928207
2021-02-05,55.39,-2.8299999999999983,9.947205097296441,7.1172050972964485,32.175141856059476,35.79670283869731,32.78075209632535,46.98796696334164,54.820398296600175,45.06205128205128,12.059971382638158,0.040410091217808516,58.7,3.12,1106.935,469.014,637.921,7.251875399878396,90.4800033569336,1821.5999755859375,18997.866510708438,181.39146316384986
2021-02-12,58.54,-2.5900000000000034,7.579491184883143,4.98949118488314,32.195662867426506,35.78481887107876,32.77971424201772,46.98295286797395,54.82818321152145,45.04076923076923,15.184802564997822,0.03795280877126586,59.295094850948516,4.63,1099.53,461.757,637.773,7.259139809911292,90.36000061035156,1775.800048828125,19021.002158227522,182.43217789314406
